FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost,Profit,OccupancyPct,RouteType,YearMonth
1428,BLR-SIN,BLR,SIN,01-04-2023,668,Boeing 777,350,270,7500404.76,4616579.66,2883825.1,77.14285714,International,2023-04
1429,DEL-BLR,DEL,BLR,27-11-2023,314,Boeing 737,150,76,304844,272877.54,31966.46,50.66666667,Domestic,2023-11
1430,HYD-BOM,HYD,BOM,03-02-2023,604,Boeing 737,180,102,358672.53,351317.59,7354.94,56.66666667,Domestic,2023-02
1431,BLR-SIN,BLR,SIN,21-07-2023,163,Airbus A320,180,128,2888375.91,1941408.26,946967.65,71.11111111,International,2023-07
1432,DEL-AMD,DEL,AMD,28-12-2023,670,Boeing 777,120,59,195044.1,189247.92,5796.18,49.16666667,Domestic,2023-12
1433,CCU-KUL,CCU,KUL,06-06-2023,764,Airbus A320,150,92,1935847.39,1282318.18,653529.21,61.33333333,International,2023-06
1434,DEL-FRA,DEL,FRA,14-03-2023,73,Airbus A380,250,156,3535385.22,2504110.92,1031274.3,62.4,International,2023-03
1435,BOM-CCU,BOM,CCU,29-03-2023,755,Boeing 737,350,222,722142.53,397614.48,324528.05,63.42857143,Domestic,2023-03
1436,HYD-BOM,HYD,BOM,30-08-2023,172,Boeing 737,120,90,376446.92,395726.81,-19279.89,75,Domestic,2023-08
1437,HYD-DXB,HYD,DXB,15-09-2023,231,Airbus A320,120,60,1923503.36,1445332.76,478170.6,50,International,2023-09
1438,CCU-KUL,CCU,KUL,29-06-2023,618,Boeing 777,250,146,3924664.17,4107748.53,-183084.36,58.4,International,2023-06
1439,DEL-AMD,DEL,AMD,30-12-2023,401,ATR 72,350,247,712814.19,614150.26,98663.93,70.57142857,Domestic,2023-12
1440,BOM-DEL,BOM,DEL,17-03-2023,480,Airbus A320,150,95,233284.7,209151.52,24133.18,63.33333333,Domestic,2023-03
1441,BOM-BKK,BOM,BKK,04-07-2023,271,Boeing 737,150,140,3593334.34,2209034.61,1384299.73,93.33333333,International,2023-07
1442,MAA-BLR,MAA,BLR,17-11-2023,755,ATR 72,250,243,966403.01,632966.28,333436.73,97.2,Domestic,2023-11
1443,DEL-LHR,DEL,LHR,19-06-2023,460,ATR 72,250,237,5722058.55,3801412.97,1920645.58,94.8,International,2023-06
1444,BOM-NRT,BOM,NRT,24-09-2023,778,Boeing 777,350,180,5747398.84,5115170.36,632228.48,51.42857143,International,2023-09
1445,DEL-LHR,DEL,LHR,28-05-2023,172,Boeing 737,250,235,5218637.09,5002344.63,216292.46,94,International,2023-05
1446,HYD-DXB,HYD,DXB,29-05-2023,698,ATR 72,150,91,2213474.84,2279593.63,-66118.79,60.66666667,International,2023-05
1447,BOM-DEL,BOM,DEL,21-08-2023,101,Airbus A320,180,159,416927.32,351478.01,65449.31,88.33333333,Domestic,2023-08
1448,BOM-DEL,BOM,DEL,09-08-2023,420,Boeing 737,120,69,209097.1,150541.41,58555.69,57.5,Domestic,2023-08
1449,HYD-DXB,HYD,DXB,07-12-2023,847,ATR 72,150,143,4389807.78,2790102.8,1599704.98,95.33333333,International,2023-12
1450,CCU-DEL,CCU,DEL,10-08-2023,659,Boeing 737,180,101,328423.72,250514.83,77908.89,56.11111111,Domestic,2023-08
1451,BLR-SIN,BLR,SIN,05-08-2023,468,Boeing 737,180,168,4864537.76,3181316.15,1683221.61,93.33333333,International,2023-08
1452,BOM-BKK,BOM,BKK,14-12-2023,390,ATR 72,150,121,2782104.6,1756661.05,1025443.55,80.66666667,International,2023-12
1453,MAA-CMB,MAA,CMB,13-04-2023,368,Boeing 777,120,72,2441288.14,2018194.91,423093.23,60,International,2023-04
1454,BOM-GOI,BOM,GOI,12-07-2023,861,Airbus A380,120,62,198116.19,146201.09,51915.1,51.66666667,Domestic,2023-07
1455,DEL-LHR,DEL,LHR,28-08-2023,422,Airbus A380,250,168,4393851.73,2489572.92,1904278.81,67.2,International,2023-08
1456,MAA-CMB,MAA,CMB,14-01-2023,845,Airbus A380,120,102,2981269.08,2180601.54,800667.54,85,International,2023-01
1457,HYD-BOM,HYD,BOM,25-10-2023,584,Boeing 777,150,116,466301.71,502059.19,-35757.48,77.33333333,Domestic,2023-10
1458,DEL-BLR,DEL,BLR,21-07-2023,188,Airbus A380,120,83,313191.53,269596.83,43594.7,69.16666667,Domestic,2023-07
1459,DEL-BLR,DEL,BLR,13-02-2023,116,Boeing 777,120,75,193148.87,139906.64,53242.23,62.5,Domestic,2023-02
1460,CCU-KUL,CCU,KUL,20-12-2023,399,Boeing 737,120,101,3041735.69,3022323.5,19412.19,84.16666667,International,2023-12
1461,DEL-BLR,DEL,BLR,26-12-2023,269,ATR 72,150,112,463803.34,293050.27,170753.07,74.66666667,Domestic,2023-12
1462,DEL-MAA,DEL,MAA,04-06-2023,703,Boeing 777,120,105,369872.48,247969.88,121902.6,87.5,Domestic,2023-06
1463,BOM-CCU,BOM,CCU,01-01-2023,216,ATR 72,120,87,247512.47,151518.28,95994.19,72.5,Domestic,2023-01
1464,BOM-DEL,BOM,DEL,16-09-2023,514,Airbus A380,120,112,329264.63,276658.59,52606.04,93.33333333,Domestic,2023-09
1465,BOM-GOI,BOM,GOI,01-05-2023,619,Boeing 777,350,283,1116934.49,1027909.35,89025.14,80.85714286,Domestic,2023-05
1466,BOM-BKK,BOM,BKK,16-03-2023,711,Boeing 737,150,78,2431180.23,1688233.77,742946.46,52,International,2023-03
1467,HYD-DXB,HYD,DXB,25-12-2023,619,Airbus A320,250,176,4284145.45,2613379.33,1670766.12,70.4,International,2023-12
1468,BOM-NRT,BOM,NRT,10-09-2023,436,Boeing 777,250,163,5215645.95,4320527.5,895118.45,65.2,International,2023-09
1469,BOM-BKK,BOM,BKK,17-03-2023,88,Boeing 777,250,128,3307704.44,2971386.46,336317.98,51.2,International,2023-03
1470,DEL-BLR,DEL,BLR,27-11-2023,726,ATR 72,250,118,475859.21,536615.92,-60756.71,47.2,Domestic,2023-11
1471,DEL-FRA,DEL,FRA,23-08-2023,343,Boeing 737,150,95,3119571.39,2657635.78,461935.61,63.33333333,International,2023-08
1472,DEL-LHR,DEL,LHR,28-12-2023,597,Airbus A380,350,169,5042755.29,3838142.92,1204612.37,48.28571429,International,2023-12
1473,BOM-NRT,BOM,NRT,23-06-2023,530,Airbus A320,180,155,4630882.17,5112892.92,-482010.75,86.11111111,International,2023-06
1474,BOM-CCU,BOM,CCU,27-11-2023,555,Airbus A380,250,192,523137.44,510111.38,13026.06,76.8,Domestic,2023-11
1475,HYD-DXB,HYD,DXB,04-12-2023,598,Boeing 777,150,122,3517599.34,3160333.77,357265.57,81.33333333,International,2023-12
1476,BOM-NRT,BOM,NRT,13-11-2023,473,Boeing 737,120,55,1704623.94,1174524.4,530099.54,45.83333333,International,2023-11
1477,BLR-HYD,BLR,HYD,13-09-2023,755,Airbus A380,180,153,637457.84,659853.83,-22395.99,85,Domestic,2023-09
1478,HYD-BOM,HYD,BOM,23-02-2023,238,Airbus A380,250,234,587683.5,411549.06,176134.44,93.6,Domestic,2023-02
1479,DEL-BLR,DEL,BLR,07-02-2023,512,Boeing 777,350,274,672129.4,439868.6,232260.8,78.28571429,Domestic,2023-02
1480,BLR-HYD,BLR,HYD,24-12-2023,520,Airbus A380,150,146,501189.3,335716.97,165472.33,97.33333333,Domestic,2023-12
1481,MAA-BLR,MAA,BLR,09-09-2023,508,Boeing 777,150,83,223416.18,231973.61,-8557.43,55.33333333,Domestic,2023-09
1482,CCU-DEL,CCU,DEL,14-02-2023,656,Boeing 737,120,66,254629.05,276520.68,-21891.63,55,Domestic,2023-02
1483,DEL-LHR,DEL,LHR,28-07-2023,641,ATR 72,120,75,2267656.36,2550311.04,-282654.68,62.5,International,2023-07
1484,HYD-DXB,HYD,DXB,12-09-2023,254,Airbus A320,350,311,8556466.58,6536208.8,2020257.78,88.85714286,International,2023-09
1485,MAA-CMB,MAA,CMB,12-03-2023,880,Boeing 737,250,169,4333459.71,2567664.02,1765795.69,67.6,International,2023-03
1486,BOM-CCU,BOM,CCU,07-03-2023,861,ATR 72,180,90,296791.38,172402.37,124389.01,50,Domestic,2023-03
1487,MAA-CMB,MAA,CMB,19-06-2023,83,Airbus A320,180,168,3993482.25,3881520.94,111961.31,93.33333333,International,2023-06
1488,BOM-CCU,BOM,CCU,22-03-2023,354,Boeing 737,350,264,1039038.37,1152382.32,-113343.95,75.42857143,Domestic,2023-03
1489,HYD-DXB,HYD,DXB,09-06-2023,468,ATR 72,120,88,2937187.06,2642480.01,294707.05,73.33333333,International,2023-06
1490,MAA-BLR,MAA,BLR,01-12-2023,90,Boeing 737,180,121,334071.35,361738.08,-27666.73,67.22222222,Domestic,2023-12
1491,DEL-BLR,DEL,BLR,13-03-2023,269,ATR 72,180,169,607386.85,654132.62,-46745.77,93.88888889,Domestic,2023-03
1492,HYD-BOM,HYD,BOM,10-09-2023,134,ATR 72,350,287,1084295.64,619368.37,464927.27,82,Domestic,2023-09
1493,BOM-CCU,BOM,CCU,02-08-2023,672,ATR 72,120,110,358796.75,225209.09,133587.66,91.66666667,Domestic,2023-08
1494,DEL-BLR,DEL,BLR,23-02-2023,96,Airbus A380,350,199,603062.3,504495.12,98567.18,56.85714286,Domestic,2023-02
1495,HYD-BOM,HYD,BOM,11-01-2023,116,Boeing 737,150,109,430389.78,412814.7,17575.08,72.66666667,Domestic,2023-01
1496,BOM-DEL,BOM,DEL,10-10-2023,553,Boeing 737,250,213,777831.9,628356.87,149475.03,85.2,Domestic,2023-10
1497,BOM-BKK,BOM,BKK,09-10-2023,201,Boeing 737,250,128,3742054.15,4086812.5,-344758.35,51.2,International,2023-10
1498,DEL-LHR,DEL,LHR,10-04-2023,411,Airbus A380,120,69,1475210.49,820260.98,654949.51,57.5,International,2023-04
1499,BOM-BKK,BOM,BKK,02-10-2023,641,Boeing 737,120,109,2588623.13,1512092.93,1076530.2,90.83333333,International,2023-10
1500,DEL-BLR,DEL,BLR,06-03-2023,509,Airbus A320,180,85,257499.12,242853.95,14645.17,47.22222222,Domestic,2023-03
1501,HYD-BOM,HYD,BOM,30-05-2023,192,ATR 72,250,175,458548.55,273332.67,185215.88,70,Domestic,2023-05
1502,MAA-BLR,MAA,BLR,06-10-2023,270,Airbus A380,180,166,654997.54,534559.93,120437.61,92.22222222,Domestic,2023-10
1503,DEL-AMD,DEL,AMD,07-07-2023,858,ATR 72,180,163,462849.98,502556.53,-39706.55,90.55555556,Domestic,2023-07
1504,BOM-DXB,BOM,DXB,24-12-2023,614,ATR 72,120,57,1909863.7,1858872.26,50991.44,47.5,International,2023-12
1505,DEL-CDG,DEL,CDG,06-09-2023,346,Boeing 737,150,140,4566993.24,3939474.53,627518.71,93.33333333,International,2023-09
1506,DEL-AMD,DEL,AMD,11-10-2023,275,Boeing 737,180,150,572743.82,327334.89,245408.93,83.33333333,Domestic,2023-10
1507,HYD-BOM,HYD,BOM,24-12-2023,510,Airbus A380,120,55,214796.2,152973.37,61822.83,45.83333333,Domestic,2023-12
1508,BOM-NRT,BOM,NRT,16-07-2023,367,Boeing 737,120,71,2069381.33,1753209.87,316171.46,59.16666667,International,2023-07
1509,BLR-SIN,BLR,SIN,16-07-2023,514,Boeing 737,150,83,1889611.36,1528036.08,361575.28,55.33333333,International,2023-07
1510,DEL-BLR,DEL,BLR,05-12-2023,372,Boeing 737,350,299,1222013.9,1339366.83,-117352.93,85.42857143,Domestic,2023-12
1511,BOM-DXB,BOM,DXB,15-05-2023,889,ATR 72,150,127,3189499.05,3341139.55,-151640.5,84.66666667,International,2023-05
1512,BOM-BKK,BOM,BKK,07-08-2023,861,Boeing 737,120,89,3051552.25,3385647.23,-334094.98,74.16666667,International,2023-08
1513,DEL-AMD,DEL,AMD,01-10-2023,534,Airbus A380,350,290,1097424.45,774847.97,322576.48,82.85714286,Domestic,2023-10
1514,BLR-SIN,BLR,SIN,28-08-2023,823,Airbus A320,150,139,3365259.77,3229166.1,136093.67,92.66666667,International,2023-08
1515,MAA-BLR,MAA,BLR,13-02-2023,315,ATR 72,180,113,351461.88,323108.87,28353.01,62.77777778,Domestic,2023-02
1516,DEL-LHR,DEL,LHR,18-05-2023,735,Boeing 777,350,159,3911944.95,3702522.44,209422.51,45.42857143,International,2023-05
1517,MAA-BLR,MAA,BLR,02-04-2023,514,Airbus A380,120,81,262406.88,296396.78,-33989.9,67.5,Domestic,2023-04
1518,CCU-KUL,CCU,KUL,23-11-2023,629,Airbus A320,250,120,4089901.66,2927827.28,1162074.38,48,International,2023-11
1519,DEL-CDG,DEL,CDG,10-10-2023,381,Boeing 737,250,136,4282592.73,3064994.25,1217598.48,54.4,International,2023-10
1520,CCU-KUL,CCU,KUL,07-03-2023,292,Airbus A320,150,136,4058195.43,2798545.66,1259649.77,90.66666667,International,2023-03
1521,DEL-BLR,DEL,BLR,05-04-2023,760,ATR 72,250,189,467873.29,458709.81,9163.48,75.6,Domestic,2023-04
1522,DEL-BLR,DEL,BLR,13-05-2023,323,Boeing 737,180,132,327428.58,226193.59,101234.99,73.33333333,Domestic,2023-05
1523,BLR-HYD,BLR,HYD,09-02-2023,579,Airbus A380,120,86,243084.3,181212.89,61871.41,71.66666667,Domestic,2023-02
1524,DEL-LHR,DEL,LHR,15-12-2023,485,Boeing 737,250,228,5049331.83,3766419.44,1282912.39,91.2,International,2023-12
1525,DEL-LHR,DEL,LHR,21-06-2023,477,Boeing 777,250,237,5785394.09,3290121.47,2495272.62,94.8,International,2023-06
1526,DEL-LHR,DEL,LHR,23-01-2023,357,Airbus A320,350,162,4719962.69,4884314.28,-164351.59,46.28571429,International,2023-01
1527,HYD-DXB,HYD,DXB,18-09-2023,862,ATR 72,180,170,4366041.22,3927741.97,438299.25,94.44444444,International,2023-09
1528,DEL-MAA,DEL,MAA,15-07-2023,840,Boeing 737,120,114,477223.95,424367.31,52856.64,95,Domestic,2023-07
1529,BOM-NRT,BOM,NRT,19-11-2023,621,Airbus A380,350,293,9585180.38,8307033.38,1278147,83.71428571,International,2023-11
1530,DEL-BLR,DEL,BLR,07-11-2023,543,ATR 72,350,239,689402.41,724979.27,-35576.86,68.28571429,Domestic,2023-11
1531,DEL-AMD,DEL,AMD,05-05-2023,396,Airbus A320,180,103,305566.96,346341.24,-40774.28,57.22222222,Domestic,2023-05
1532,HYD-BOM,HYD,BOM,16-08-2023,810,Airbus A380,180,88,299976.41,178745.82,121230.59,48.88888889,Domestic,2023-08
1533,DEL-LHR,DEL,LHR,01-12-2023,555,ATR 72,150,103,2707123.61,2413685.9,293437.71,68.66666667,International,2023-12
1534,DEL-MAA,DEL,MAA,03-10-2023,310,Airbus A380,350,281,980685,1007667.14,-26982.14,80.28571429,Domestic,2023-10
1535,BOM-DXB,BOM,DXB,10-06-2023,180,Boeing 737,250,168,5837784.33,5228360.81,609423.52,67.2,International,2023-06
1536,CCU-DEL,CCU,DEL,03-04-2023,524,Boeing 737,150,77,221303.93,195355.44,25948.49,51.33333333,Domestic,2023-04
1537,CCU-KUL,CCU,KUL,21-02-2023,189,Boeing 737,250,115,2587963.97,1536755.84,1051208.13,46,International,2023-02
1538,HYD-DXB,HYD,DXB,29-09-2023,457,Airbus A380,180,93,2832215.54,1967995.96,864219.58,51.66666667,International,2023-09
1539,DEL-AMD,DEL,AMD,02-03-2023,404,Boeing 777,350,270,700377.09,688686.22,11690.87,77.14285714,Domestic,2023-03
1540,BOM-CCU,BOM,CCU,01-07-2023,519,Airbus A380,250,210,668690.87,671764.2,-3073.33,84,Domestic,2023-07
1541,DEL-MAA,DEL,MAA,04-04-2023,801,ATR 72,350,173,694089.58,628936.76,65152.82,49.42857143,Domestic,2023-04
1542,DEL-LHR,DEL,LHR,12-12-2023,724,Airbus A380,250,154,3488228.43,3430742.12,57486.31,61.6,International,2023-12
1543,MAA-BLR,MAA,BLR,19-02-2023,297,Boeing 777,250,157,536223.52,583615.48,-47391.96,62.8,Domestic,2023-02
1544,BOM-NRT,BOM,NRT,18-09-2023,496,Boeing 777,180,117,3669061.88,4117084.42,-448022.54,65,International,2023-09
1545,DEL-BLR,DEL,BLR,18-04-2023,500,ATR 72,180,135,473561.03,288720.65,184840.38,75,Domestic,2023-04
1546,DEL-AMD,DEL,AMD,26-03-2023,181,Boeing 777,180,127,355922.59,231916.48,124006.11,70.55555556,Domestic,2023-03
1547,MAA-BLR,MAA,BLR,07-11-2023,831,Boeing 737,150,120,318456.68,214673.52,103783.16,80,Domestic,2023-11
1548,HYD-DXB,HYD,DXB,28-03-2023,88,ATR 72,120,115,3231206.32,3326188.28,-94981.96,95.83333333,International,2023-03
1549,BOM-DEL,BOM,DEL,08-09-2023,86,Boeing 777,150,89,365450.34,294516.99,70933.35,59.33333333,Domestic,2023-09
1550,DEL-FRA,DEL,FRA,24-09-2023,189,Airbus A380,180,168,5164952.29,5689247.64,-524295.35,93.33333333,International,2023-09
1551,BLR-HYD,BLR,HYD,16-08-2023,502,Airbus A380,180,89,235518.25,168883.52,66634.73,49.44444444,Domestic,2023-08
1552,BLR-HYD,BLR,HYD,01-07-2023,882,Boeing 737,150,125,373601.04,319143.5,54457.54,83.33333333,Domestic,2023-07
1553,MAA-BLR,MAA,BLR,21-08-2023,705,ATR 72,120,98,290732.47,321212.28,-30479.81,81.66666667,Domestic,2023-08
1554,BOM-BKK,BOM,BKK,21-02-2023,782,ATR 72,180,99,2808882.88,2956576.82,-147693.94,55,International,2023-02
1555,DEL-BLR,DEL,BLR,21-11-2023,702,Boeing 737,150,78,240019.75,267837.42,-27817.67,52,Domestic,2023-11
1556,CCU-DEL,CCU,DEL,16-05-2023,541,Airbus A320,250,220,818490.03,588952.53,229537.5,88,Domestic,2023-05
1557,CCU-DEL,CCU,DEL,22-11-2023,150,ATR 72,150,67,168911.71,149426.44,19485.27,44.66666667,Domestic,2023-11
1558,CCU-DEL,CCU,DEL,30-12-2023,242,Boeing 737,250,203,711328.4,660550.81,50777.59,81.2,Domestic,2023-12
1559,HYD-BOM,HYD,BOM,23-11-2023,417,Airbus A380,350,279,760028.31,554866.53,205161.78,79.71428571,Domestic,2023-11
1560,HYD-BOM,HYD,BOM,30-05-2023,744,Airbus A380,250,218,677103.23,517494.24,159608.99,87.2,Domestic,2023-05
1561,CCU-KUL,CCU,KUL,01-06-2023,158,Airbus A320,120,115,3847011.74,3879180.34,-32168.6,95.83333333,International,2023-06
1562,BOM-BKK,BOM,BKK,17-08-2023,393,Airbus A320,250,127,3425321.95,2539340.41,885981.54,50.8,International,2023-08
1563,BLR-HYD,BLR,HYD,27-06-2023,773,Airbus A380,150,129,421924.13,435777.07,-13852.94,86,Domestic,2023-06
1564,CCU-KUL,CCU,KUL,04-11-2023,481,Airbus A320,120,72,1988086.4,2154859.75,-166773.35,60,International,2023-11
1565,BOM-BKK,BOM,BKK,01-02-2023,635,Boeing 777,180,145,3794423.26,3928815.38,-134392.12,80.55555556,International,2023-02
1566,BOM-BKK,BOM,BKK,24-07-2023,326,Boeing 737,180,127,2957096.31,2755303.22,201793.09,70.55555556,International,2023-07
1567,DEL-BLR,DEL,BLR,07-06-2023,518,Airbus A380,150,113,305073.25,205534.1,99539.15,75.33333333,Domestic,2023-06
1568,BLR-HYD,BLR,HYD,11-11-2023,685,Boeing 777,150,115,280123.42,275455.79,4667.63,76.66666667,Domestic,2023-11
1569,BLR-SIN,BLR,SIN,16-02-2023,859,Boeing 777,180,154,4357185.58,4108647.14,248538.44,85.55555556,International,2023-02
1570,HYD-DXB,HYD,DXB,18-04-2023,430,ATR 72,150,145,4722974.19,3718472.08,1004502.11,96.66666667,International,2023-04
1571,HYD-BOM,HYD,BOM,29-05-2023,880,Airbus A320,180,112,312268,309145.51,3122.49,62.22222222,Domestic,2023-05
1572,BOM-DEL,BOM,DEL,19-01-2023,80,ATR 72,120,85,325075.55,187039.08,138036.47,70.83333333,Domestic,2023-01
1573,DEL-AMD,DEL,AMD,04-06-2023,84,Airbus A320,150,70,262489.34,272410.78,-9921.44,46.66666667,Domestic,2023-06
1574,BLR-SIN,BLR,SIN,02-12-2023,470,Airbus A320,180,163,3447108.72,2939369.59,507739.13,90.55555556,International,2023-12
1575,BOM-BKK,BOM,BKK,11-01-2023,75,ATR 72,350,327,7008705.49,6328282.66,680422.83,93.42857143,International,2023-01
1576,BLR-SIN,BLR,SIN,10-04-2023,680,Boeing 777,180,121,3769422.29,2756549.82,1012872.47,67.22222222,International,2023-04
1577,DEL-FRA,DEL,FRA,14-04-2023,162,Boeing 777,350,244,5945933.47,3602269.09,2343664.38,69.71428571,International,2023-04
1578,BOM-BKK,BOM,BKK,15-10-2023,345,Airbus A380,180,167,4675675.78,3257863.24,1417812.54,92.77777778,International,2023-10
1579,BOM-DEL,BOM,DEL,12-09-2023,805,Airbus A380,180,153,563994.98,463244.16,100750.82,85,Domestic,2023-09
1580,BOM-NRT,BOM,NRT,13-01-2023,466,Airbus A320,250,161,4580015.14,4285479.58,294535.56,64.4,International,2023-01
1581,BOM-DXB,BOM,DXB,15-03-2023,889,Boeing 737,120,89,2057255.23,2294366.17,-237110.94,74.16666667,International,2023-03
1582,BOM-NRT,BOM,NRT,08-05-2023,145,Airbus A320,250,194,5257927.65,5172851.48,85076.17,77.6,International,2023-05
1583,BOM-NRT,BOM,NRT,30-04-2023,120,Airbus A380,180,120,3732920.03,3921783.59,-188863.56,66.66666667,International,2023-04
1584,DEL-BLR,DEL,BLR,14-06-2023,765,ATR 72,350,232,559126.77,539131.5,19995.27,66.28571429,Domestic,2023-06
1585,MAA-CMB,MAA,CMB,08-09-2023,618,Airbus A380,180,172,4048207.49,3347151.95,701055.54,95.55555556,International,2023-09
1586,CCU-KUL,CCU,KUL,21-09-2023,628,Boeing 737,120,81,1714167.9,1073702.47,640465.43,67.5,International,2023-09
1587,BOM-DEL,BOM,DEL,24-03-2023,592,Boeing 737,150,83,329140.53,203474.27,125666.26,55.33333333,Domestic,2023-03
1588,BOM-BKK,BOM,BKK,11-09-2023,234,ATR 72,250,131,4337832.57,3474119.81,863712.76,52.4,International,2023-09
1589,BOM-DEL,BOM,DEL,01-06-2023,180,Airbus A380,180,149,593676.66,423092.33,170584.33,82.77777778,Domestic,2023-06
1590,BOM-DXB,BOM,DXB,11-11-2023,440,ATR 72,150,78,2172203.95,1461191.86,711012.09,52,International,2023-11
1591,DEL-CDG,DEL,CDG,10-07-2023,591,ATR 72,180,126,2918066.38,2183023.85,735042.53,70,International,2023-07
1592,DEL-MAA,DEL,MAA,26-03-2023,596,Airbus A380,120,74,201472.87,167685.08,33787.79,61.66666667,Domestic,2023-03
1593,BOM-DEL,BOM,DEL,09-06-2023,778,Airbus A320,150,122,410885.84,307597.8,103288.04,81.33333333,Domestic,2023-06
1594,DEL-BLR,DEL,BLR,16-11-2023,539,ATR 72,150,72,255270.12,275693.24,-20423.12,48,Domestic,2023-11
1595,DEL-LHR,DEL,LHR,18-11-2023,74,Airbus A320,180,108,3636647.37,2930044.57,706602.8,60,International,2023-11
1596,DEL-AMD,DEL,AMD,08-07-2023,699,Airbus A380,180,134,476353.76,319896.73,156457.03,74.44444444,Domestic,2023-07
1597,BOM-NRT,BOM,NRT,20-03-2023,165,Airbus A320,180,98,2788579.86,1745713.6,1042866.26,54.44444444,International,2023-03
1598,HYD-DXB,HYD,DXB,28-10-2023,720,Airbus A380,180,135,4428135.45,4042290.42,385845.03,75,International,2023-10
1599,DEL-CDG,DEL,CDG,09-12-2023,544,Airbus A320,150,67,1572990.19,1069422.67,503567.52,44.66666667,International,2023-12
1600,DEL-CDG,DEL,CDG,17-03-2023,206,Airbus A320,250,228,5665815.54,6161982.37,-496166.83,91.2,International,2023-03
1601,DEL-BLR,DEL,BLR,12-03-2023,583,Airbus A380,250,200,597752.17,508223.88,89528.29,80,Domestic,2023-03
1602,BLR-HYD,BLR,HYD,04-05-2023,633,Airbus A380,250,215,789316.66,602244.65,187072.01,86,Domestic,2023-05
1603,HYD-DXB,HYD,DXB,12-06-2023,603,Boeing 737,350,313,10745415.78,12005788.15,-1260372.37,89.42857143,International,2023-06
1604,MAA-BLR,MAA,BLR,31-12-2023,206,Airbus A380,350,239,872631.91,611124.57,261507.34,68.28571429,Domestic,2023-12
1605,BLR-HYD,BLR,HYD,13-10-2023,505,Boeing 777,150,69,211018.35,175070.43,35947.92,46,Domestic,2023-10
1606,DEL-LHR,DEL,LHR,06-08-2023,278,ATR 72,350,320,10818909.74,7190143.64,3628766.1,91.42857143,International,2023-08
1607,DEL-LHR,DEL,LHR,02-04-2023,825,Boeing 737,150,102,2844783.97,1574214.47,1270569.5,68,International,2023-04
1608,DEL-AMD,DEL,AMD,18-06-2023,156,Boeing 777,180,128,310193.93,221421.61,88772.32,71.11111111,Domestic,2023-06
1609,MAA-BLR,MAA,BLR,25-11-2023,550,Airbus A380,120,117,429118.1,306606.73,122511.37,97.5,Domestic,2023-11
1610,DEL-BLR,DEL,BLR,20-10-2023,91,Airbus A380,350,274,899416.2,750175.22,149240.98,78.28571429,Domestic,2023-10
1611,MAA-CMB,MAA,CMB,23-02-2023,99,Boeing 777,120,92,2824368.42,2749194.31,75174.11,76.66666667,International,2023-02
1612,BOM-GOI,BOM,GOI,09-03-2023,144,Airbus A380,120,57,202205.26,118774.42,83430.84,47.5,Domestic,2023-03
1613,BLR-HYD,BLR,HYD,06-10-2023,344,Airbus A320,350,294,881646.31,840380.46,41265.85,84,Domestic,2023-10
1614,BOM-DXB,BOM,DXB,30-12-2023,233,ATR 72,180,130,4434063.07,3511351.62,922711.45,72.22222222,International,2023-12
1615,DEL-BLR,DEL,BLR,03-02-2023,257,ATR 72,150,125,318892.96,260229.2,58663.76,83.33333333,Domestic,2023-02
1616,MAA-BLR,MAA,BLR,08-11-2023,263,ATR 72,250,135,505479.31,532126.07,-26646.76,54,Domestic,2023-11
1617,BOM-DEL,BOM,DEL,09-06-2023,340,ATR 72,180,92,298011.38,313407.65,-15396.27,51.11111111,Domestic,2023-06
1618,BOM-CCU,BOM,CCU,17-10-2023,534,Boeing 737,120,112,305592.2,183920.85,121671.35,93.33333333,Domestic,2023-10
1619,BOM-DXB,BOM,DXB,30-10-2023,701,Boeing 737,150,130,3024175.41,2342882.32,681293.09,86.66666667,International,2023-10
